Filename	Black foam
Instrument name	Discovery DSC
Operator	
rundate	4/22/2026
Sample name	Black foam
proceduresegments	Equilibrate -25.00 °C; Data On; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Data Off
[step]
Ramp 20.00 °C/min to 280.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
35.16	44.62	-1.528
35.16	44.65	-1.528
35.16	44.69	-1.528
35.16	44.72	-1.528
35.17	44.75	-1.528
35.17	44.79	-1.528
35.17	44.82	-1.529
35.17	44.85	-1.529
35.17	44.89	-1.530
35.17	44.92	-1.530
35.18	44.95	-1.530
35.18	44.99	-1.531
35.18	45.02	-1.531
35.18	45.05	-1.531
35.18	45.09	-1.531
35.18	45.12	-1.532
35.19	45.15	-1.532
35.19	45.19	-1.532
35.19	45.22	-1.533
35.19	45.25	-1.533
35.19	45.29	-1.533
35.19	45.32	-1.533
35.19	45.35	-1.533
35.20	45.39	-1.533
35.20	45.42	-1.533
35.20	45.45	-1.533
35.20	45.49	-1.534
35.20	45.52	-1.534
35.21	45.55	-1.534
35.21	45.59	-1.534
35.21	45.62	-1.534
35.21	45.65	-1.535
35.21	45.69	-1.535
35.21	45.72	-1.535
35.21	45.75	-1.536
35.22	45.79	-1.536
35.22	45.82	-1.536
35.22	45.85	-1.536
35.22	45.89	-1.536
35.22	45.92	-1.536
35.23	45.95	-1.536
35.23	45.99	-1.536
35.23	46.02	-1.536
35.23	46.05	-1.537
35.23	46.09	-1.537
35.23	46.12	-1.537
35.24	46.15	-1.537
35.24	46.19	-1.537
35.24	46.22	-1.537
35.24	46.25	-1.537
35.24	46.29	-1.537
35.24	46.32	-1.538
35.24	46.35	-1.538
35.25	46.39	-1.538
35.25	46.42	-1.538
35.25	46.45	-1.538
35.25	46.49	-1.538
35.25	46.52	-1.538
35.26	46.55	-1.538
35.26	46.59	-1.539
35.26	46.62	-1.539
35.26	46.65	-1.539
35.26	46.69	-1.539
35.26	46.72	-1.540
35.26	46.75	-1.540
35.27	46.79	-1.541
35.27	46.82	-1.541
35.27	46.85	-1.542
35.27	46.89	-1.542
35.27	46.92	-1.542
35.28	46.95	-1.543
35.28	46.99	-1.543
35.28	47.02	-1.543
35.28	47.05	-1.543
35.28	47.09	-1.543
35.28	47.12	-1.543
35.29	47.15	-1.544
35.29	47.19	-1.544
35.29	47.22	-1.544
35.29	47.25	-1.544
35.29	47.29	-1.544
35.29	47.32	-1.544
35.29	47.35	-1.545
35.30	47.39	-1.545
35.30	47.42	-1.545
35.30	47.45	-1.545
35.30	47.49	-1.545
35.30	47.52	-1.545
35.31	47.55	-1.545
35.31	47.59	-1.545
35.31	47.62	-1.545
35.31	47.65	-1.545
35.31	47.69	-1.546
35.31	47.72	-1.546
35.31	47.75	-1.546
35.32	47.79	-1.546
35.32	47.82	-1.546
35.32	47.85	-1.546
35.32	47.89	-1.547
35.32	47.92	-1.547
35.33	47.95	-1.548
35.33	47.99	-1.548
35.33	48.02	-1.548
35.33	48.05	-1.549
35.33	48.09	-1.549
35.33	48.12	-1.549
35.33	48.15	-1.549
35.34	48.19	-1.549
35.34	48.22	-1.550
35.34	48.25	-1.550
35.34	48.29	-1.550
35.34	48.32	-1.550
35.35	48.35	-1.550
35.35	48.39	-1.550
35.35	48.42	-1.550
35.35	48.45	-1.550
35.35	48.49	-1.550
35.35	48.52	-1.550
35.36	48.55	-1.551
35.36	48.59	-1.551
35.36	48.62	-1.551
35.36	48.65	-1.551
35.36	48.69	-1.551
35.36	48.72	-1.551
35.37	48.75	-1.551
35.37	48.79	-1.551
35.37	48.82	-1.551
35.37	48.85	-1.552
35.37	48.89	-1.552
35.37	48.92	-1.553
35.38	48.95	-1.553
35.38	48.99	-1.553
35.38	49.02	-1.554
35.38	49.05	-1.554
35.38	49.09	-1.554
35.38	49.12	-1.554
35.38	49.15	-1.555
35.39	49.19	-1.555
35.39	49.22	-1.555
35.39	49.25	-1.555
35.39	49.29	-1.555
35.39	49.32	-1.555
35.39	49.35	-1.556
35.40	49.39	-1.556
35.40	49.42	-1.556
35.40	49.45	-1.556
35.40	49.49	-1.557
35.40	49.52	-1.557
35.40	49.55	-1.557
35.41	49.59	-1.558
35.41	49.62	-1.558
35.41	49.65	-1.558
35.41	49.69	-1.559
35.41	49.72	-1.559
35.42	49.75	-1.559
35.42	49.79	-1.559
35.42	49.82	-1.559
35.42	49.85	-1.559
35.42	49.89	-1.559
35.42	49.92	-1.559
35.43	49.95	-1.560
35.43	49.99	-1.560
35.43	50.02	-1.560
35.43	50.05	-1.560
35.43	50.09	-1.560
35.43	50.12	-1.560
35.44	50.15	-1.560
35.44	50.19	-1.560
35.44	50.22	-1.560
35.44	50.25	-1.561
35.44	50.29	-1.561
35.44	50.32	-1.561
35.44	50.35	-1.561
35.45	50.39	-1.562
35.45	50.42	-1.562
35.45	50.45	-1.562
35.45	50.49	-1.562
35.45	50.52	-1.562
35.46	50.55	-1.562
35.46	50.59	-1.562
35.46	50.62	-1.562
35.46	50.65	-1.562
35.46	50.69	-1.563
35.46	50.72	-1.563
35.46	50.75	-1.563
35.47	50.79	-1.563
35.47	50.82	-1.563
35.47	50.85	-1.563
35.47	50.89	-1.564
35.47	50.92	-1.564
35.48	50.95	-1.564
35.48	50.99	-1.564
35.48	51.02	-1.564
35.48	51.05	-1.564
35.48	51.09	-1.564
35.48	51.12	-1.564
35.49	51.15	-1.565
35.49	51.19	-1.565
35.49	51.22	-1.565
35.49	51.25	-1.565
35.49	51.29	-1.566
35.49	51.32	-1.566
35.49	51.35	-1.566
35.50	51.39	-1.566
35.50	51.42	-1.566
35.50	51.45	-1.566
35.50	51.49	-1.567
35.50	51.52	-1.567
35.51	51.55	-1.567
35.51	51.59	-1.567
35.51	51.62	-1.567
35.51	51.65	-1.567
35.51	51.69	-1.568
35.51	51.72	-1.568
35.51	51.75	-1.568
35.52	51.79	-1.568
35.52	51.82	-1.568
35.52	51.85	-1.568
35.52	51.89	-1.569
35.52	51.92	-1.569
35.53	51.95	-1.569
35.53	51.99	-1.569
35.53	52.02	-1.570
35.53	52.05	-1.570
35.53	52.09	-1.570
35.53	52.12	-1.570
35.54	52.15	-1.570
35.54	52.19	-1.571
35.54	52.22	-1.571
35.54	52.25	-1.571
35.54	52.29	-1.571
35.54	52.32	-1.572
35.54	52.35	-1.572
35.55	52.39	-1.572
35.55	52.42	-1.573
35.55	52.45	-1.573
35.55	52.49	-1.573
35.55	52.52	-1.573
35.56	52.55	-1.574
35.56	52.59	-1.574
35.56	52.62	-1.574
35.56	52.65	-1.574
35.56	52.69	-1.574
35.56	52.72	-1.575
35.56	52.75	-1.575
35.57	52.79	-1.575
35.57	52.82	-1.575
35.57	52.85	-1.575
35.57	52.89	-1.575
35.57	52.92	-1.576
35.58	52.95	-1.576
35.58	52.99	-1.576
35.58	53.02	-1.576
35.58	53.05	-1.576
35.58	53.09	-1.577
35.58	53.12	-1.577
35.58	53.15	-1.577
35.59	53.19	-1.577
35.59	53.22	-1.578
35.59	53.25	-1.578
35.59	53.29	-1.578
35.59	53.32	-1.579
35.60	53.35	-1.579
35.60	53.39	-1.579
35.60	53.42	-1.579
35.60	53.45	-1.579
35.60	53.49	-1.579
35.60	53.52	-1.580
35.61	53.55	-1.580
35.61	53.59	-1.580
35.61	53.62	-1.580
35.61	53.65	-1.580
35.61	53.69	-1.580
35.61	53.72	-1.580
35.62	53.75	-1.580
35.62	53.79	-1.581
35.62	53.82	-1.581
35.62	53.85	-1.581
35.62	53.89	-1.581
35.62	53.92	-1.581
35.63	53.95	-1.581
35.63	53.99	-1.581
35.63	54.02	-1.582
35.63	54.05	-1.582
35.63	54.09	-1.582
35.63	54.12	-1.583
35.63	54.15	-1.583
35.64	54.19	-1.583
35.64	54.22	-1.584
35.64	54.25	-1.584
35.64	54.29	-1.584
35.64	54.32	-1.585
35.64	54.35	-1.585
35.65	54.39	-1.586
35.65	54.42	-1.586
35.65	54.45	-1.586
35.65	54.49	-1.586
35.65	54.52	-1.586
35.65	54.55	-1.587
35.66	54.59	-1.587
35.66	54.62	-1.587
35.66	54.65	-1.587
35.66	54.69	-1.587
35.66	54.72	-1.587
35.67	54.75	-1.587
35.67	54.79	-1.587
35.67	54.82	-1.587
35.67	54.85	-1.587
35.67	54.89	-1.588
35.67	54.92	-1.588
35.68	54.95	-1.588
35.68	54.99	-1.589
35.68	55.02	-1.589
35.68	55.05	-1.589
35.68	55.09	-1.590
35.68	55.12	-1.590
35.69	55.15	-1.591
35.69	55.19	-1.591
35.69	55.22	-1.591
35.69	55.25	-1.591
35.69	55.29	-1.592
35.69	55.32	-1.592
35.69	55.35	-1.592
35.70	55.39	-1.592
35.70	55.42	-1.592
35.70	55.45	-1.593
35.70	55.49	-1.593
35.70	55.52	-1.593
35.71	55.55	-1.593
35.71	55.59	-1.593
35.71	55.62	-1.593
35.71	55.65	-1.593
35.71	55.69	-1.593
35.71	55.72	-1.594
35.71	55.75	-1.594
35.72	55.79	-1.594
35.72	55.82	-1.594
35.72	55.85	-1.595
35.72	55.89	-1.595
35.72	55.92	-1.596
35.73	55.95	-1.596
35.73	55.99	-1.597
35.73	56.02	-1.597
35.73	56.05	-1.597
35.73	56.09	-1.597
35.73	56.12	-1.597
35.74	56.15	-1.598
35.74	56.19	-1.598
35.74	56.22	-1.598
35.74	56.25	-1.598
35.74	56.29	-1.598
35.74	56.32	-1.598
35.74	56.35	-1.598
35.75	56.39	-1.598
35.75	56.42	-1.599
35.75	56.45	-1.599
35.75	56.49	-1.599
35.75	56.52	-1.599
35.76	56.55	-1.599
35.76	56.59	-1.599
35.76	56.62	-1.599
35.76	56.65	-1.600
35.76	56.69	-1.600
35.76	56.72	-1.600
35.76	56.75	-1.600
35.77	56.79	-1.601
35.77	56.82	-1.601
35.77	56.85	-1.601
35.77	56.89	-1.602
35.77	56.92	-1.602
35.78	56.95	-1.602
35.78	56.99	-1.603
35.78	57.02	-1.603
35.78	57.05	-1.603
35.78	57.09	-1.603
35.78	57.12	-1.603
35.79	57.15	-1.604
35.79	57.19	-1.604
35.79	57.22	-1.604
35.79	57.25	-1.604
35.79	57.29	-1.604
35.79	57.32	-1.605
35.79	57.35	-1.605
35.80	57.39	-1.605
35.80	57.42	-1.605
35.80	57.45	-1.606
35.80	57.49	-1.606
35.80	57.52	-1.606
35.81	57.55	-1.607
35.81	57.59	-1.607
35.81	57.62	-1.607
35.81	57.65	-1.607
35.81	57.69	-1.607
35.81	57.72	-1.608
35.81	57.75	-1.608
35.82	57.79	-1.608
35.82	57.82	-1.608
35.82	57.85	-1.608
35.82	57.89	-1.608
35.82	57.92	-1.608
35.83	57.95	-1.608
35.83	57.99	-1.608
35.83	58.02	-1.608
35.83	58.05	-1.609
35.83	58.09	-1.609
35.83	58.12	-1.609
35.83	58.15	-1.609
35.84	58.19	-1.610
35.84	58.22	-1.610
35.84	58.25	-1.610
35.84	58.29	-1.610
35.84	58.32	-1.610
35.85	58.35	-1.610
35.85	58.39	-1.610
35.85	58.42	-1.610
35.85	58.45	-1.611
35.85	58.49	-1.611
35.85	58.52	-1.611
35.86	58.55	-1.611
35.86	58.59	-1.611
35.86	58.62	-1.611
35.86	58.65	-1.611
35.86	58.69	-1.611
35.86	58.72	-1.612
35.87	58.75	-1.612
35.87	58.79	-1.612
35.87	58.82	-1.613
35.87	58.85	-1.613
35.87	58.89	-1.614
35.87	58.92	-1.614
35.88	58.95	-1.614
35.88	58.99	-1.614
35.88	59.02	-1.615
35.88	59.05	-1.615
35.88	59.09	-1.616
35.88	59.12	-1.616
35.88	59.15	-1.616
35.89	59.19	-1.617
35.89	59.22	-1.617
35.89	59.25	-1.617
35.89	59.29	-1.617
35.89	59.32	-1.617
35.89	59.35	-1.618
35.90	59.39	-1.618
35.90	59.42	-1.618
35.90	59.45	-1.618
35.90	59.49	-1.618
35.90	59.52	-1.618
35.90	59.55	-1.619
35.91	59.59	-1.619
35.91	59.62	-1.619
35.91	59.65	-1.619
35.91	59.69	-1.619
35.91	59.72	-1.620
35.92	59.75	-1.620
35.92	59.79	-1.620
35.92	59.82	-1.620
35.92	59.85	-1.620
35.92	59.89	-1.620
35.92	59.92	-1.620
35.93	59.95	-1.621
35.93	59.99	-1.621
35.93	60.02	-1.621
35.93	60.05	-1.621
35.93	60.09	-1.621
35.93	60.12	-1.621
35.94	60.15	-1.621
35.94	60.19	-1.622
35.94	60.22	-1.622
35.94	60.25	-1.622
35.94	60.29	-1.622
35.94	60.32	-1.622
35.94	60.35	-1.623
35.95	60.39	-1.623
35.95	60.42	-1.623
35.95	60.45	-1.623
35.95	60.49	-1.623
35.95	60.52	-1.623
35.96	60.55	-1.624
35.96	60.59	-1.624
35.96	60.62	-1.624
35.96	60.65	-1.624
35.96	60.69	-1.624
35.96	60.72	-1.624
35.96	60.75	-1.625
35.97	60.79	-1.625
35.97	60.82	-1.625
35.97	60.85	-1.625
35.97	60.89	-1.626
35.97	60.92	-1.626
35.98	60.95	-1.626
35.98	60.99	-1.626
35.98	61.02	-1.627
35.98	61.05	-1.627
35.98	61.09	-1.628
35.98	61.12	-1.628
35.99	61.15	-1.629
35.99	61.19	-1.629
35.99	61.22	-1.629
35.99	61.25	-1.629
35.99	61.29	-1.630
35.99	61.32	-1.630
35.99	61.35	-1.630
36.00	61.39	-1.630
36.00	61.42	-1.630
36.00	61.45	-1.630
36.00	61.49	-1.631
36.00	61.52	-1.631
36.01	61.55	-1.632
36.01	61.59	-1.632
36.01	61.62	-1.632
36.01	61.65	-1.633
36.01	61.69	-1.633
36.01	61.72	-1.633
36.01	61.75	-1.633
36.02	61.79	-1.633
36.02	61.82	-1.633
36.02	61.85	-1.633
36.02	61.89	-1.634
36.02	61.92	-1.634
36.03	61.95	-1.634
36.03	61.99	-1.634
36.03	62.02	-1.634
36.03	62.05	-1.635
36.03	62.09	-1.635
36.03	62.12	-1.635
36.04	62.15	-1.635
36.04	62.19	-1.635
36.04	62.22	-1.636
36.04	62.25	-1.636
36.04	62.29	-1.636
36.04	62.32	-1.636
36.04	62.35	-1.637
36.05	62.39	-1.637
36.05	62.42	-1.637
36.05	62.45	-1.637
36.05	62.49	-1.637
36.05	62.52	-1.637
36.06	62.55	-1.637
36.06	62.59	-1.638
36.06	62.62	-1.638
36.06	62.65	-1.638
36.06	62.69	-1.639
36.06	62.72	-1.639
36.06	62.75	-1.640
36.07	62.79	-1.640
36.07	62.82	-1.640
36.07	62.85	-1.640
36.07	62.89	-1.641
36.07	62.92	-1.641
36.08	62.95	-1.641
36.08	62.99	-1.641
36.08	63.02	-1.641
36.08	63.05	-1.641
36.08	63.09	-1.641
36.08	63.12	-1.641
36.08	63.15	-1.642
36.09	63.19	-1.642
36.09	63.22	-1.642
36.09	63.25	-1.642
36.09	63.29	-1.642
36.09	63.32	-1.643
36.10	63.35	-1.643
36.10	63.39	-1.644
36.10	63.42	-1.644
36.10	63.45	-1.645
36.10	63.49	-1.645
36.10	63.52	-1.646
36.11	63.55	-1.646
36.11	63.59	-1.646
36.11	63.62	-1.647
36.11	63.65	-1.647
36.11	63.69	-1.647
36.11	63.72	-1.647
36.12	63.75	-1.647
36.12	63.79	-1.647
36.12	63.82	-1.647
36.12	63.85	-1.647
36.12	63.89	-1.648
36.12	63.92	-1.648
36.13	63.95	-1.648
36.13	63.99	-1.648
36.13	64.02	-1.649
36.13	64.05	-1.649
36.13	64.09	-1.649
36.13	64.12	-1.649
36.13	64.15	-1.650
36.14	64.19	-1.650
36.14	64.22	-1.651
36.14	64.25	-1.651
36.14	64.29	-1.651
36.14	64.32	-1.652
36.14	64.35	-1.652
36.15	64.39	-1.652
36.15	64.42	-1.653
36.15	64.45	-1.653
36.15	64.49	-1.653
36.15	64.52	-1.653
36.15	64.55	-1.654
36.16	64.59	-1.654
36.16	64.62	-1.654
36.16	64.65	-1.654
36.16	64.69	-1.654
36.16	64.72	-1.655
36.17	64.75	-1.655
36.17	64.79	-1.655
36.17	64.82	-1.655
36.17	64.85	-1.655
36.17	64.89	-1.655
36.17	64.92	-1.655
36.18	64.95	-1.655
36.18	64.99	-1.655
36.18	65.02	-1.656
36.18	65.05	-1.656
36.18	65.09	-1.656
36.18	65.12	-1.656
36.19	65.15	-1.657
36.19	65.19	-1.657
36.19	65.22	-1.657
36.19	65.25	-1.657
36.19	65.29	-1.657
36.19	65.32	-1.657
36.19	65.35	-1.657
36.20	65.39	-1.657
36.20	65.42	-1.658
36.20	65.45	-1.658
36.20	65.49	-1.658
36.20	65.52	-1.658
36.21	65.55	-1.658
36.21	65.59	-1.658
36.21	65.62	-1.659
36.21	65.65	-1.659
36.21	65.69	-1.659
36.21	65.72	-1.660
36.21	65.75	-1.660
36.22	65.79	-1.661
36.22	65.82	-1.661
36.22	65.85	-1.661
36.22	65.89	-1.662
36.22	65.92	-1.662
36.23	65.95	-1.662
36.23	65.99	-1.662
36.23	66.02	-1.662
36.23	66.05	-1.663
36.23	66.09	-1.663
36.23	66.12	-1.663
36.24	66.15	-1.663
36.24	66.19	-1.663
36.24	66.22	-1.663
36.24	66.25	-1.663
36.24	66.29	-1.663
36.24	66.32	-1.664
36.24	66.35	-1.664
36.25	66.39	-1.664
36.25	66.42	-1.664
36.25	66.45	-1.665
36.25	66.49	-1.665
36.25	66.52	-1.665
36.26	66.55	-1.665
36.26	66.59	-1.665
36.26	66.62	-1.665
36.26	66.65	-1.666
36.26	66.69	-1.666
36.26	66.72	-1.666
36.26	66.75	-1.667
36.27	66.79	-1.667
36.27	66.82	-1.667
36.27	66.85	-1.667
36.27	66.89	-1.668
36.27	66.92	-1.668
36.28	66.95	-1.668
36.28	66.99	-1.669
36.28	67.02	-1.669
36.28	67.05	-1.670
36.28	67.09	-1.670
36.28	67.12	-1.671
36.29	67.15	-1.671
36.29	67.19	-1.671
36.29	67.22	-1.671
36.29	67.25	-1.671
36.29	67.29	-1.672
36.29	67.32	-1.672
36.29	67.35	-1.672
36.30	67.39	-1.672
36.30	67.42	-1.672
36.30	67.45	-1.672
36.30	67.49	-1.672
36.30	67.52	-1.673
36.31	67.55	-1.673
36.31	67.59	-1.674
36.31	67.62	-1.674
36.31	67.65	-1.675
36.31	67.69	-1.675
36.31	67.72	-1.675
36.31	67.75	-1.676
36.32	67.79	-1.676
36.32	67.82	-1.676
36.32	67.85	-1.676
36.32	67.89	-1.677
36.32	67.92	-1.677
36.33	67.95	-1.677
36.33	67.99	-1.677
36.33	68.02	-1.677
36.33	68.05	-1.677
36.33	68.09	-1.677
36.33	68.12	-1.677
36.33	68.15	-1.678
36.34	68.19	-1.678
36.34	68.22	-1.678
36.34	68.25	-1.679
36.34	68.29	-1.679
36.34	68.32	-1.679
36.35	68.35	-1.679
36.35	68.39	-1.679
36.35	68.42	-1.680
36.35	68.45	-1.680
36.35	68.49	-1.680
36.35	68.52	-1.680
36.36	68.55	-1.680
36.36	68.59	-1.680
36.36	68.62	-1.681
36.36	68.65	-1.681
36.36	68.69	-1.681
36.36	68.72	-1.681
36.37	68.75	-1.682
36.37	68.79	-1.682
36.37	68.82	-1.682
36.37	68.85	-1.682
36.37	68.89	-1.682
36.37	68.92	-1.683
36.38	68.95	-1.683
36.38	68.99	-1.683
36.38	69.02	-1.683
36.38	69.05	-1.684
36.38	69.09	-1.684
36.38	69.12	-1.684
36.38	69.15	-1.684
36.39	69.19	-1.684
36.39	69.22	-1.684
36.39	69.25	-1.685
36.39	69.29	-1.685
36.39	69.32	-1.685
36.39	69.35	-1.685
36.40	69.39	-1.686
36.40	69.42	-1.686
36.40	69.45	-1.686
36.40	69.49	-1.686
36.40	69.52	-1.687
36.40	69.55	-1.687
36.41	69.59	-1.687
36.41	69.62	-1.687
36.41	69.65	-1.687
36.41	69.69	-1.687
36.41	69.72	-1.687
36.42	69.75	-1.687
36.42	69.79	-1.688
36.42	69.82	-1.688
36.42	69.85	-1.688
36.42	69.89	-1.689
36.42	69.92	-1.689
36.43	69.95	-1.690
36.43	69.99	-1.690
36.43	70.02	-1.691
36.43	70.05	-1.691
36.43	70.09	-1.692
36.43	70.12	-1.692
36.44	70.15	-1.692
36.44	70.19	-1.693
36.44	70.22	-1.693
36.44	70.25	-1.693
36.44	70.29	-1.693
36.44	70.32	-1.693
36.44	70.35	-1.693
36.45	70.39	-1.693
36.45	70.42	-1.693
36.45	70.45	-1.693
36.45	70.49	-1.693
36.45	70.52	-1.694
36.46	70.55	-1.694
36.46	70.59	-1.694
36.46	70.62	-1.694
36.46	70.65	-1.695
36.46	70.69	-1.695
36.46	70.72	-1.695
36.46	70.75	-1.695
36.47	70.79	-1.696
36.47	70.82	-1.696
36.47	70.85	-1.696
36.47	70.89	-1.696
36.47	70.92	-1.696
36.48	70.95	-1.696
36.48	70.99	-1.697
36.48	71.02	-1.697
36.48	71.05	-1.697
36.48	71.09	-1.697
36.48	71.12	-1.698
36.49	71.15	-1.698
36.49	71.19	-1.698
36.49	71.22	-1.699
36.49	71.25	-1.699
36.49	71.29	-1.699
36.49	71.32	-1.700
36.49	71.35	-1.700
36.50	71.39	-1.700
36.50	71.42	-1.700
36.50	71.45	-1.701
36.50	71.49	-1.701
36.50	71.52	-1.702
36.51	71.55	-1.702
36.51	71.59	-1.703
36.51	71.62	-1.703
36.51	71.65	-1.703
36.51	71.69	-1.704
36.51	71.72	-1.704
36.51	71.75	-1.704
36.52	71.79	-1.704
36.52	71.82	-1.704
36.52	71.85	-1.704
36.52	71.89	-1.704
36.52	71.92	-1.705
36.53	71.95	-1.705
36.53	71.99	-1.705
36.53	72.02	-1.705
36.53	72.05	-1.705
36.53	72.09	-1.705
36.53	72.12	-1.706
36.54	72.15	-1.706
36.54	72.19	-1.706
36.54	72.22	-1.706
36.54	72.25	-1.706
36.54	72.29	-1.707
36.54	72.32	-1.707
36.54	72.35	-1.707
36.55	72.39	-1.707
36.55	72.42	-1.708
36.55	72.45	-1.708
36.55	72.49	-1.708
36.55	72.52	-1.709
36.56	72.55	-1.709
36.56	72.59	-1.709
36.56	72.62	-1.710
36.56	72.65	-1.710
36.56	72.69	-1.711
36.56	72.72	-1.711
36.56	72.75	-1.711
36.57	72.79	-1.712
36.57	72.82	-1.712
36.57	72.85	-1.712
36.57	72.89	-1.712
36.57	72.92	-1.712
36.58	72.95	-1.712
36.58	72.99	-1.712
36.58	73.02	-1.713
36.58	73.05	-1.713
36.58	73.09	-1.713
36.58	73.12	-1.714
36.58	73.15	-1.714
36.59	73.19	-1.714
36.59	73.22	-1.714
36.59	73.25	-1.715
36.59	73.29	-1.715
36.59	73.32	-1.715
36.60	73.35	-1.715
36.60	73.39	-1.715
36.60	73.42	-1.716
36.60	73.45	-1.716
36.60	73.49	-1.716
36.60	73.52	-1.717
36.61	73.55	-1.717
36.61	73.59	-1.717
36.61	73.62	-1.717
36.61	73.65	-1.718
36.61	73.69	-1.718
36.61	73.72	-1.718
36.62	73.75	-1.718
36.62	73.79	-1.718
36.62	73.82	-1.719
36.62	73.85	-1.719
36.62	73.89	-1.719
36.62	73.92	-1.719
36.63	73.95	-1.719
36.63	73.99	-1.719
36.63	74.02	-1.719
36.63	74.05	-1.720
36.63	74.09	-1.720
36.63	74.12	-1.720
36.63	74.15	-1.720
36.64	74.19	-1.721
36.64	74.22	-1.721
36.64	74.25	-1.722
36.64	74.29	-1.722
36.64	74.32	-1.722
36.64	74.35	-1.723
36.65	74.39	-1.723
36.65	74.42	-1.724
36.65	74.45	-1.724
36.65	74.49	-1.725
36.65	74.52	-1.725
36.65	74.55	-1.725
36.66	74.59	-1.726
36.66	74.62	-1.726
36.66	74.65	-1.726
36.66	74.69	-1.726
36.66	74.72	-1.726
36.67	74.75	-1.727
36.67	74.79	-1.727
36.67	74.82	-1.727
36.67	74.85	-1.727
36.67	74.89	-1.727
36.67	74.92	-1.727
36.68	74.95	-1.728
36.68	74.99	-1.728
36.68	75.02	-1.728
36.68	75.05	-1.729
36.68	75.09	-1.729
36.68	75.12	-1.729
36.69	75.15	-1.729
36.69	75.19	-1.730
36.69	75.22	-1.730
36.69	75.25	-1.730
36.69	75.29	-1.730
36.69	75.32	-1.731
36.69	75.35	-1.731
36.70	75.39	-1.731
36.70	75.42	-1.732
36.70	75.45	-1.732
36.70	75.49	-1.733
36.70	75.52	-1.733
36.71	75.55	-1.733
36.71	75.59	-1.734
36.71	75.62	-1.734
36.71	75.65	-1.734
36.71	75.69	-1.734
36.71	75.72	-1.734
36.71	75.75	-1.734
36.72	75.79	-1.734
36.72	75.82	-1.734
36.72	75.85	-1.735
36.72	75.89	-1.735
36.72	75.92	-1.735
36.73	75.95	-1.735
36.73	75.99	-1.735
36.73	76.02	-1.736
36.73	76.05	-1.736
36.73	76.09	-1.736
36.73	76.12	-1.736
36.74	76.15	-1.736
36.74	76.19	-1.736
36.74	76.22	-1.736
36.74	76.25	-1.736
36.74	76.29	-1.737
36.74	76.32	-1.737
36.74	76.35	-1.737
36.75	76.39	-1.737
36.75	76.42	-1.737
36.75	76.45	-1.737
36.75	76.49	-1.738
36.75	76.52	-1.738
36.76	76.55	-1.739
36.76	76.59	-1.740
36.76	76.62	-1.741
36.76	76.65	-1.741
36.76	76.69	-1.742
36.76	76.72	-1.743
36.76	76.75	-1.743
36.77	76.79	-1.743
36.77	76.82	-1.744
36.77	76.85	-1.744
36.77	76.89	-1.744
36.77	76.92	-1.745
36.78	76.95	-1.745
36.78	76.99	-1.746
36.78	77.02	-1.746
36.78	77.05	-1.746
36.78	77.09	-1.747
36.78	77.12	-1.747
36.79	77.15	-1.747
36.79	77.19	-1.748
36.79	77.22	-1.748
36.79	77.25	-1.748
36.79	77.29	-1.748
36.79	77.32	-1.748
36.79	77.35	-1.748
36.80	77.39	-1.748
36.80	77.42	-1.748
36.80	77.45	-1.749
36.80	77.49	-1.749
36.80	77.52	-1.749
36.81	77.55	-1.749
36.81	77.59	-1.750
36.81	77.62	-1.750
36.81	77.65	-1.750
36.81	77.69	-1.750
36.81	77.72	-1.750
36.81	77.75	-1.750
36.82	77.79	-1.751
36.82	77.82	-1.751
36.82	77.85	-1.751
36.82	77.89	-1.751
36.82	77.92	-1.752
36.83	77.95	-1.752
36.83	77.99	-1.752
36.83	78.02	-1.753
36.83	78.05	-1.753
36.83	78.09	-1.754
36.83	78.12	-1.754
36.83	78.15	-1.754
36.84	78.19	-1.755
36.84	78.22	-1.755
36.84	78.25	-1.755
36.84	78.29	-1.755
36.84	78.32	-1.755
36.85	78.35	-1.756
36.85	78.39	-1.756
36.85	78.42	-1.756
36.85	78.45	-1.756
36.85	78.49	-1.757
36.85	78.52	-1.757
36.86	78.55	-1.757
36.86	78.59	-1.757
36.86	78.62	-1.757
36.86	78.65	-1.758
36.86	78.69	-1.758
36.86	78.72	-1.758
36.87	78.75	-1.758
36.87	78.79	-1.758
36.87	78.82	-1.758
36.87	78.85	-1.758
36.87	78.89	-1.758
36.87	78.92	-1.759
36.88	78.95	-1.759
36.88	78.99	-1.759
36.88	79.02	-1.760
36.88	79.05	-1.760
36.88	79.09	-1.761
36.88	79.12	-1.761
36.88	79.15	-1.761
36.89	79.19	-1.762
36.89	79.22	-1.762
36.89	79.25	-1.763
36.89	79.29	-1.763
36.89	79.32	-1.764
36.89	79.35	-1.764
36.90	79.39	-1.764
36.90	79.42	-1.765
36.90	79.45	-1.765
36.90	79.49	-1.765
36.90	79.52	-1.765
36.90	79.55	-1.766
36.91	79.59	-1.766
36.91	79.62	-1.766
36.91	79.65	-1.766
36.91	79.69	-1.767
36.91	79.72	-1.767
36.92	79.75	-1.767
36.92	79.79	-1.767
36.92	79.82	-1.768
