Filename	Purple foam
Instrument name	Discovery DSC
Operator	
rundate	4/22/2026
Sample name	Purple foam
proceduresegments	Equilibrate -25.00 °C; Data On; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Data Off
[step]
Ramp 20.00 °C/min to 280.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
40.02	142.01	-0.881
40.02	142.04	-0.881
40.03	142.07	-0.881
40.03	142.11	-0.881
40.03	142.14	-0.881
40.03	142.17	-0.881
40.03	142.21	-0.881
40.03	142.24	-0.881
40.04	142.27	-0.881
40.04	142.31	-0.881
40.04	142.34	-0.881
40.04	142.37	-0.882
40.04	142.41	-0.882
40.04	142.44	-0.882
40.04	142.47	-0.882
40.05	142.51	-0.882
40.05	142.54	-0.882
40.05	142.57	-0.882
40.05	142.60	-0.882
40.05	142.64	-0.882
40.06	142.67	-0.882
40.06	142.71	-0.882
40.06	142.74	-0.882
40.06	142.77	-0.882
40.06	142.81	-0.882
40.06	142.84	-0.882
40.06	142.87	-0.882
40.07	142.91	-0.882
40.07	142.94	-0.882
40.07	142.97	-0.882
40.07	143.01	-0.882
40.07	143.04	-0.882
40.08	143.07	-0.882
40.08	143.11	-0.882
40.08	143.14	-0.882
40.08	143.17	-0.882
40.08	143.21	-0.882
40.08	143.24	-0.882
40.08	143.27	-0.882
40.09	143.31	-0.883
40.09	143.34	-0.883
40.09	143.37	-0.883
40.09	143.41	-0.883
40.09	143.44	-0.883
40.10	143.47	-0.883
40.10	143.51	-0.883
40.10	143.54	-0.883
40.10	143.57	-0.883
40.10	143.61	-0.883
40.10	143.64	-0.883
40.11	143.67	-0.883
40.11	143.71	-0.883
40.11	143.74	-0.883
40.11	143.77	-0.883
40.11	143.81	-0.883
40.11	143.84	-0.883
40.12	143.87	-0.883
40.12	143.91	-0.883
40.12	143.94	-0.883
40.12	143.97	-0.883
40.12	144.01	-0.883
40.12	144.04	-0.883
40.13	144.07	-0.883
40.13	144.11	-0.883
40.13	144.14	-0.883
40.13	144.17	-0.883
40.13	144.21	-0.884
40.13	144.24	-0.884
40.13	144.27	-0.884
40.14	144.31	-0.884
40.14	144.34	-0.884
40.14	144.37	-0.884
40.14	144.41	-0.884
40.14	144.44	-0.884
40.14	144.47	-0.884
40.15	144.51	-0.884
40.15	144.54	-0.884
40.15	144.57	-0.884
40.15	144.61	-0.884
40.15	144.64	-0.884
40.15	144.67	-0.884
40.16	144.71	-0.884
40.16	144.74	-0.884
40.16	144.77	-0.884
40.16	144.81	-0.884
40.16	144.84	-0.884
40.17	144.87	-0.884
40.17	144.91	-0.884
40.17	144.94	-0.884
40.17	144.97	-0.884
40.17	145.01	-0.884
40.17	145.04	-0.884
40.18	145.07	-0.885
40.18	145.11	-0.885
40.18	145.14	-0.885
40.18	145.17	-0.885
40.18	145.21	-0.885
40.18	145.24	-0.885
40.19	145.27	-0.885
40.19	145.31	-0.885
40.19	145.34	-0.885
40.19	145.37	-0.885
40.19	145.41	-0.885
40.19	145.44	-0.885
40.19	145.47	-0.885
40.20	145.51	-0.885
40.20	145.54	-0.885
40.20	145.57	-0.885
40.20	145.61	-0.885
40.20	145.64	-0.885
40.21	145.67	-0.885
40.21	145.71	-0.885
40.21	145.74	-0.885
40.21	145.77	-0.885
40.21	145.81	-0.885
40.21	145.84	-0.885
40.21	145.87	-0.885
40.22	145.91	-0.885
40.22	145.94	-0.885
40.22	145.97	-0.886
40.22	146.01	-0.886
40.22	146.04	-0.886
40.23	146.07	-0.886
40.23	146.11	-0.886
40.23	146.14	-0.886
40.23	146.17	-0.886
40.23	146.21	-0.886
40.23	146.24	-0.886
40.24	146.27	-0.886
40.24	146.31	-0.886
40.24	146.34	-0.886
40.24	146.37	-0.886
40.24	146.41	-0.886
40.24	146.44	-0.886
40.24	146.47	-0.886
40.25	146.51	-0.886
40.25	146.54	-0.886
40.25	146.57	-0.886
40.25	146.61	-0.886
40.25	146.64	-0.886
40.26	146.67	-0.886
40.26	146.71	-0.886
40.26	146.74	-0.886
40.26	146.77	-0.886
40.26	146.81	-0.887
40.26	146.84	-0.887
40.26	146.87	-0.887
40.27	146.91	-0.887
40.27	146.94	-0.887
40.27	146.97	-0.887
40.27	147.01	-0.887
40.27	147.04	-0.887
40.28	147.07	-0.887
40.28	147.11	-0.887
40.28	147.14	-0.887
40.28	147.17	-0.887
40.28	147.21	-0.887
40.28	147.24	-0.887
40.29	147.27	-0.887
40.29	147.31	-0.887
40.29	147.34	-0.887
40.29	147.37	-0.887
40.29	147.41	-0.887
40.29	147.44	-0.887
40.29	147.47	-0.887
40.30	147.51	-0.887
40.30	147.54	-0.887
40.30	147.57	-0.887
40.30	147.61	-0.887
40.30	147.64	-0.887
40.31	147.67	-0.887
40.31	147.71	-0.887
40.31	147.74	-0.888
40.31	147.77	-0.888
40.31	147.81	-0.888
40.31	147.84	-0.888
40.31	147.87	-0.888
40.32	147.91	-0.888
40.32	147.94	-0.888
40.32	147.97	-0.888
40.32	148.01	-0.888
40.32	148.04	-0.888
40.33	148.07	-0.888
40.33	148.11	-0.888
40.33	148.14	-0.888
40.33	148.17	-0.888
40.33	148.21	-0.888
40.33	148.24	-0.888
40.33	148.27	-0.888
40.34	148.31	-0.888
40.34	148.34	-0.888
40.34	148.37	-0.888
40.34	148.41	-0.888
40.34	148.44	-0.888
40.35	148.47	-0.888
40.35	148.51	-0.888
40.35	148.54	-0.888
40.35	148.57	-0.888
40.35	148.61	-0.889
40.35	148.64	-0.889
40.36	148.67	-0.889
40.36	148.71	-0.889
40.36	148.74	-0.889
40.36	148.77	-0.889
40.36	148.81	-0.889
40.36	148.84	-0.889
40.37	148.87	-0.889
40.37	148.91	-0.889
40.37	148.94	-0.889
40.37	148.97	-0.889
40.37	149.01	-0.889
40.37	149.04	-0.889
40.38	149.07	-0.889
40.38	149.11	-0.889
40.38	149.14	-0.889
40.38	149.17	-0.889
40.38	149.21	-0.889
40.38	149.24	-0.889
40.38	149.27	-0.889
40.39	149.31	-0.889
40.39	149.34	-0.889
40.39	149.37	-0.889
40.39	149.41	-0.889
40.39	149.44	-0.889
40.39	149.47	-0.889
40.40	149.51	-0.890
40.40	149.54	-0.890
40.40	149.57	-0.890
40.40	149.61	-0.890
40.40	149.64	-0.890
40.40	149.67	-0.890
40.41	149.71	-0.890
40.41	149.74	-0.890
40.41	149.77	-0.890
40.41	149.81	-0.890
40.41	149.84	-0.890
40.42	149.87	-0.890
40.42	149.91	-0.890
40.42	149.94	-0.890
40.42	149.97	-0.890
40.42	150.01	-0.890
40.42	150.04	-0.890
40.43	150.07	-0.890
40.43	150.11	-0.890
40.43	150.14	-0.890
40.43	150.17	-0.890
40.43	150.21	-0.890
40.43	150.24	-0.890
40.44	150.27	-0.890
40.44	150.31	-0.890
40.44	150.34	-0.890
40.44	150.37	-0.890
40.44	150.41	-0.890
40.44	150.44	-0.891
40.44	150.47	-0.891
40.45	150.51	-0.891
40.45	150.54	-0.891
40.45	150.57	-0.891
40.45	150.61	-0.891
40.45	150.64	-0.891
40.46	150.67	-0.891
40.46	150.71	-0.891
40.46	150.74	-0.891
40.46	150.77	-0.891
40.46	150.81	-0.891
40.46	150.84	-0.891
40.46	150.87	-0.891
40.47	150.91	-0.891
40.47	150.94	-0.891
40.47	150.97	-0.891
40.47	151.01	-0.891
40.47	151.04	-0.891
40.48	151.07	-0.891
40.48	151.11	-0.891
40.48	151.14	-0.891
40.48	151.17	-0.891
40.48	151.21	-0.891
40.48	151.24	-0.891
40.49	151.27	-0.891
40.49	151.31	-0.891
40.49	151.34	-0.891
40.49	151.37	-0.891
40.49	151.41	-0.891
40.49	151.44	-0.892
40.49	151.47	-0.892
40.50	151.51	-0.892
40.50	151.54	-0.892
40.50	151.57	-0.892
40.50	151.61	-0.892
40.50	151.64	-0.892
40.51	151.67	-0.892
40.51	151.71	-0.892
40.51	151.74	-0.892
40.51	151.77	-0.892
40.51	151.81	-0.892
40.51	151.84	-0.892
40.51	151.87	-0.892
40.52	151.91	-0.892
40.52	151.94	-0.892
40.52	151.97	-0.892
40.52	152.01	-0.892
40.52	152.04	-0.892
40.53	152.07	-0.892
40.53	152.11	-0.892
40.53	152.14	-0.892
40.53	152.17	-0.892
40.53	152.21	-0.892
40.53	152.24	-0.892
40.54	152.27	-0.892
40.54	152.31	-0.893
40.54	152.34	-0.893
40.54	152.37	-0.893
40.54	152.41	-0.893
40.54	152.44	-0.893
40.54	152.47	-0.893
40.55	152.51	-0.893
40.55	152.54	-0.893
40.55	152.57	-0.893
40.55	152.61	-0.893
40.55	152.64	-0.893
40.56	152.67	-0.893
40.56	152.71	-0.893
40.56	152.74	-0.893
40.56	152.77	-0.893
40.56	152.81	-0.893
40.56	152.84	-0.893
40.56	152.87	-0.893
40.57	152.91	-0.893
40.57	152.94	-0.893
40.57	152.97	-0.893
40.57	153.01	-0.893
40.57	153.04	-0.893
40.58	153.07	-0.893
40.58	153.11	-0.893
40.58	153.14	-0.893
40.58	153.17	-0.893
40.58	153.21	-0.893
40.58	153.24	-0.894
40.58	153.27	-0.894
40.59	153.31	-0.894
40.59	153.34	-0.894
40.59	153.37	-0.894
40.59	153.41	-0.894
40.59	153.44	-0.894
40.60	153.47	-0.894
40.60	153.51	-0.894
40.60	153.54	-0.894
40.60	153.57	-0.894
40.60	153.61	-0.894
40.60	153.64	-0.894
40.61	153.67	-0.894
40.61	153.71	-0.894
40.61	153.74	-0.894
40.61	153.77	-0.894
40.61	153.81	-0.894
40.61	153.84	-0.894
40.62	153.87	-0.894
40.62	153.91	-0.894
40.62	153.94	-0.894
40.62	153.97	-0.894
40.62	154.01	-0.894
40.62	154.04	-0.894
40.63	154.07	-0.894
40.63	154.11	-0.894
40.63	154.14	-0.895
40.63	154.17	-0.895
40.63	154.21	-0.895
40.63	154.24	-0.895
40.63	154.27	-0.895
40.64	154.31	-0.895
40.64	154.34	-0.895
40.64	154.37	-0.895
40.64	154.41	-0.895
40.64	154.44	-0.895
40.64	154.47	-0.895
40.65	154.51	-0.895
40.65	154.54	-0.895
40.65	154.57	-0.895
40.65	154.61	-0.895
40.65	154.64	-0.895
40.65	154.67	-0.895
40.66	154.71	-0.895
40.66	154.74	-0.895
40.66	154.77	-0.895
40.66	154.81	-0.895
40.66	154.84	-0.895
40.67	154.87	-0.895
40.67	154.91	-0.895
40.67	154.94	-0.895
40.67	154.97	-0.895
40.67	155.01	-0.895
40.67	155.04	-0.895
40.68	155.07	-0.895
40.68	155.11	-0.895
40.68	155.14	-0.896
40.68	155.17	-0.896
40.68	155.21	-0.896
40.68	155.24	-0.896
40.69	155.27	-0.896
40.69	155.31	-0.896
40.69	155.34	-0.896
40.69	155.37	-0.896
40.69	155.41	-0.896
40.69	155.44	-0.896
40.69	155.48	-0.896
40.70	155.51	-0.896
40.70	155.54	-0.896
40.70	155.57	-0.896
40.70	155.61	-0.896
40.70	155.64	-0.896
40.71	155.67	-0.896
40.71	155.71	-0.896
40.71	155.74	-0.896
40.71	155.78	-0.896
40.71	155.81	-0.896
40.71	155.84	-0.896
40.71	155.88	-0.896
40.72	155.91	-0.896
40.72	155.94	-0.896
40.72	155.97	-0.896
40.72	156.01	-0.896
40.72	156.04	-0.896
40.73	156.07	-0.896
40.73	156.11	-0.896
40.73	156.14	-0.897
40.73	156.17	-0.897
40.73	156.21	-0.897
40.73	156.24	-0.897
40.74	156.28	-0.897
40.74	156.31	-0.897
40.74	156.34	-0.897
40.74	156.38	-0.897
40.74	156.41	-0.897
40.74	156.44	-0.897
40.74	156.48	-0.897
40.75	156.51	-0.897
40.75	156.54	-0.897
40.75	156.58	-0.897
40.75	156.61	-0.897
40.75	156.64	-0.897
40.76	156.68	-0.897
40.76	156.71	-0.897
40.76	156.74	-0.897
40.76	156.78	-0.897
40.76	156.81	-0.897
40.76	156.84	-0.897
40.76	156.88	-0.897
40.77	156.91	-0.897
40.77	156.94	-0.897
40.77	156.98	-0.897
40.77	157.01	-0.897
40.77	157.04	-0.897
40.78	157.08	-0.897
40.78	157.11	-0.897
40.78	157.14	-0.897
40.78	157.18	-0.898
40.78	157.21	-0.898
40.78	157.24	-0.898
40.79	157.28	-0.898
40.79	157.31	-0.898
40.79	157.34	-0.898
40.79	157.38	-0.898
40.79	157.41	-0.898
40.79	157.44	-0.898
40.79	157.48	-0.898
40.80	157.51	-0.898
40.80	157.54	-0.898
40.80	157.58	-0.898
40.80	157.61	-0.898
40.80	157.64	-0.898
40.81	157.68	-0.898
40.81	157.71	-0.898
40.81	157.74	-0.898
40.81	157.78	-0.898
40.81	157.81	-0.898
40.81	157.84	-0.898
40.81	157.88	-0.898
40.82	157.91	-0.898
40.82	157.94	-0.898
40.82	157.98	-0.898
40.82	158.01	-0.898
40.82	158.04	-0.898
40.83	158.08	-0.898
40.83	158.11	-0.898
40.83	158.14	-0.898
40.83	158.18	-0.898
40.83	158.21	-0.899
40.83	158.24	-0.899
40.83	158.28	-0.899
40.84	158.31	-0.899
40.84	158.34	-0.899
40.84	158.37	-0.899
40.84	158.41	-0.899
40.84	158.44	-0.899
40.85	158.48	-0.899
40.85	158.51	-0.899
40.85	158.54	-0.899
40.85	158.58	-0.899
40.85	158.61	-0.899
40.85	158.64	-0.899
40.86	158.67	-0.899
40.86	158.71	-0.899
40.86	158.74	-0.899
40.86	158.77	-0.899
40.86	158.81	-0.899
40.86	158.84	-0.899
40.87	158.87	-0.899
40.87	158.91	-0.899
40.87	158.94	-0.899
40.87	158.97	-0.899
40.87	159.01	-0.899
40.87	159.04	-0.899
40.88	159.07	-0.899
40.88	159.11	-0.899
40.88	159.14	-0.899
40.88	159.17	-0.899
40.88	159.21	-0.899
40.88	159.24	-0.899
40.88	159.27	-0.899
40.89	159.31	-0.900
40.89	159.34	-0.900
40.89	159.37	-0.900
40.89	159.41	-0.900
40.89	159.44	-0.900
40.89	159.47	-0.900
40.90	159.51	-0.900
40.90	159.54	-0.900
40.90	159.57	-0.900
40.90	159.61	-0.900
40.90	159.64	-0.900
40.90	159.67	-0.900
40.91	159.71	-0.900
40.91	159.74	-0.900
40.91	159.77	-0.900
40.91	159.81	-0.900
40.91	159.84	-0.900
40.92	159.87	-0.900
40.92	159.91	-0.900
40.92	159.94	-0.900
40.92	159.97	-0.900
40.92	160.01	-0.900
40.92	160.04	-0.900
40.93	160.07	-0.900
40.93	160.11	-0.900
40.93	160.14	-0.900
40.93	160.17	-0.900
40.93	160.21	-0.900
40.93	160.24	-0.900
40.94	160.27	-0.900
40.94	160.31	-0.901
40.94	160.34	-0.901
40.94	160.37	-0.901
40.94	160.41	-0.901
40.94	160.44	-0.901
40.94	160.47	-0.901
40.95	160.51	-0.901
40.95	160.54	-0.901
40.95	160.57	-0.901
40.95	160.61	-0.901
40.95	160.64	-0.901
40.96	160.67	-0.901
40.96	160.71	-0.901
40.96	160.74	-0.901
40.96	160.77	-0.901
40.96	160.81	-0.901
40.96	160.84	-0.901
40.96	160.87	-0.901
40.97	160.91	-0.901
40.97	160.94	-0.901
40.97	160.97	-0.901
40.97	161.01	-0.901
40.97	161.04	-0.901
40.98	161.07	-0.901
40.98	161.11	-0.901
40.98	161.14	-0.901
40.98	161.17	-0.901
40.98	161.21	-0.901
40.98	161.24	-0.901
40.99	161.27	-0.901
40.99	161.31	-0.901
40.99	161.34	-0.902
40.99	161.37	-0.902
40.99	161.41	-0.902
40.99	161.44	-0.902
40.99	161.47	-0.902
41.00	161.51	-0.902
41.00	161.54	-0.902
41.00	161.57	-0.902
41.00	161.61	-0.902
41.00	161.64	-0.902
41.01	161.67	-0.902
41.01	161.71	-0.902
41.01	161.74	-0.902
41.01	161.77	-0.902
41.01	161.81	-0.902
41.01	161.84	-0.902
41.01	161.87	-0.902
41.02	161.91	-0.902
41.02	161.94	-0.902
41.02	161.97	-0.902
41.02	162.01	-0.902
41.02	162.04	-0.902
41.03	162.07	-0.902
41.03	162.11	-0.902
41.03	162.14	-0.902
41.03	162.17	-0.902
41.03	162.21	-0.902
41.03	162.24	-0.903
41.04	162.27	-0.903
41.04	162.31	-0.903
41.04	162.34	-0.903
41.04	162.37	-0.903
41.04	162.41	-0.903
41.04	162.44	-0.903
41.04	162.47	-0.903
41.05	162.51	-0.903
41.05	162.54	-0.903
41.05	162.57	-0.903
41.05	162.61	-0.903
41.05	162.64	-0.903
41.06	162.67	-0.903
41.06	162.71	-0.903
41.06	162.74	-0.903
41.06	162.77	-0.903
41.06	162.81	-0.903
41.06	162.84	-0.903
41.06	162.87	-0.903
41.07	162.91	-0.903
41.07	162.94	-0.903
41.07	162.97	-0.903
41.07	163.01	-0.903
41.07	163.04	-0.903
41.08	163.07	-0.903
41.08	163.11	-0.903
41.08	163.14	-0.903
41.08	163.17	-0.904
41.08	163.21	-0.904
41.08	163.24	-0.904
41.08	163.27	-0.904
41.09	163.31	-0.904
41.09	163.34	-0.904
41.09	163.37	-0.904
41.09	163.41	-0.904
41.09	163.44	-0.904
41.10	163.47	-0.904
41.10	163.51	-0.904
41.10	163.54	-0.904
41.10	163.57	-0.904
41.10	163.61	-0.904
41.10	163.64	-0.904
41.11	163.67	-0.904
41.11	163.71	-0.904
41.11	163.74	-0.904
41.11	163.77	-0.904
41.11	163.81	-0.904
41.11	163.84	-0.904
41.12	163.87	-0.904
41.12	163.91	-0.904
41.12	163.94	-0.904
41.12	163.97	-0.904
41.12	164.01	-0.904
41.12	164.04	-0.904
41.13	164.07	-0.905
41.13	164.11	-0.905
41.13	164.14	-0.905
41.13	164.17	-0.905
41.13	164.21	-0.905
41.13	164.24	-0.905
41.13	164.27	-0.905
41.14	164.31	-0.905
41.14	164.34	-0.905
41.14	164.37	-0.905
41.14	164.41	-0.905
41.14	164.44	-0.905
41.14	164.47	-0.905
41.15	164.51	-0.905
41.15	164.54	-0.905
41.15	164.57	-0.905
41.15	164.61	-0.905
41.15	164.64	-0.905
41.15	164.67	-0.905
41.16	164.71	-0.905
41.16	164.74	-0.905
41.16	164.77	-0.905
41.16	164.81	-0.905
41.16	164.84	-0.905
41.17	164.87	-0.905
41.17	164.91	-0.905
41.17	164.94	-0.905
41.17	164.97	-0.905
41.17	165.01	-0.905
41.17	165.04	-0.905
41.18	165.07	-0.906
41.18	165.11	-0.906
41.18	165.14	-0.906
41.18	165.17	-0.906
41.18	165.21	-0.906
41.18	165.24	-0.906
41.19	165.27	-0.906
41.19	165.31	-0.906
41.19	165.34	-0.906
41.19	165.37	-0.906
41.19	165.41	-0.906
41.19	165.44	-0.906
41.19	165.47	-0.906
41.20	165.51	-0.906
41.20	165.54	-0.906
41.20	165.57	-0.906
41.20	165.61	-0.906
41.20	165.64	-0.906
41.21	165.67	-0.906
41.21	165.71	-0.906
41.21	165.74	-0.906
41.21	165.77	-0.906
41.21	165.81	-0.906
41.21	165.84	-0.906
41.21	165.87	-0.906
41.22	165.91	-0.906
41.22	165.94	-0.906
41.22	165.97	-0.907
41.22	166.01	-0.907
41.22	166.04	-0.907
41.23	166.07	-0.907
41.23	166.11	-0.907
41.23	166.14	-0.907
41.23	166.17	-0.907
41.23	166.21	-0.907
41.23	166.24	-0.907
41.24	166.27	-0.907
41.24	166.31	-0.907
41.24	166.34	-0.907
41.24	166.37	-0.907
41.24	166.41	-0.907
41.24	166.44	-0.907
41.24	166.47	-0.907
41.25	166.51	-0.907
41.25	166.54	-0.907
41.25	166.57	-0.907
41.25	166.61	-0.907
41.25	166.64	-0.907
41.26	166.67	-0.907
41.26	166.71	-0.907
41.26	166.74	-0.907
41.26	166.77	-0.907
41.26	166.81	-0.907
41.26	166.84	-0.907
41.26	166.87	-0.908
41.27	166.91	-0.908
41.27	166.94	-0.908
41.27	166.97	-0.908
41.27	167.01	-0.908
41.27	167.04	-0.908
41.28	167.07	-0.908
41.28	167.11	-0.908
41.28	167.14	-0.908
41.28	167.17	-0.908
41.28	167.21	-0.908
41.28	167.24	-0.908
41.29	167.27	-0.908
41.29	167.31	-0.908
41.29	167.34	-0.908
41.29	167.37	-0.908
41.29	167.41	-0.908
41.29	167.44	-0.908
41.29	167.47	-0.908
41.30	167.51	-0.908
41.30	167.54	-0.908
41.30	167.57	-0.908
41.30	167.61	-0.908
41.30	167.64	-0.908
41.31	167.67	-0.908
41.31	167.71	-0.909
41.31	167.74	-0.909
41.31	167.77	-0.909
41.31	167.81	-0.909
41.31	167.84	-0.909
41.31	167.87	-0.909
41.32	167.91	-0.909
41.32	167.94	-0.909
41.32	167.97	-0.909
41.32	168.01	-0.909
41.32	168.04	-0.909
41.33	168.07	-0.909
41.33	168.11	-0.909
41.33	168.14	-0.909
41.33	168.17	-0.909
41.33	168.21	-0.909
41.33	168.24	-0.909
41.33	168.27	-0.909
41.34	168.31	-0.909
41.34	168.34	-0.909
41.34	168.37	-0.909
41.34	168.41	-0.909
41.34	168.44	-0.909
41.35	168.47	-0.909
41.35	168.51	-0.909
41.35	168.54	-0.909
41.35	168.57	-0.909
41.35	168.61	-0.909
41.35	168.64	-0.910
41.36	168.67	-0.910
41.36	168.71	-0.910
41.36	168.74	-0.910
41.36	168.77	-0.910
41.36	168.81	-0.910
41.36	168.84	-0.910
41.37	168.87	-0.910
41.37	168.91	-0.910
41.37	168.94	-0.910
41.37	168.97	-0.910
41.37	169.01	-0.910
41.37	169.04	-0.910
41.38	169.08	-0.910
41.38	169.11	-0.910
41.38	169.14	-0.910
41.38	169.17	-0.910
41.38	169.21	-0.910
41.38	169.24	-0.910
41.38	169.27	-0.910
41.39	169.31	-0.910
41.39	169.34	-0.910
41.39	169.38	-0.910
41.39	169.41	-0.910
41.39	169.44	-0.910
41.39	169.48	-0.910
41.40	169.51	-0.910
41.40	169.54	-0.910
41.40	169.58	-0.911
41.40	169.61	-0.911
41.40	169.64	-0.911
41.40	169.68	-0.911
41.41	169.71	-0.911
41.41	169.74	-0.911
41.41	169.78	-0.911
41.41	169.81	-0.911
41.41	169.84	-0.911
41.42	169.88	-0.911
41.42	169.91	-0.911
41.42	169.94	-0.911
41.42	169.98	-0.911
41.42	170.01	-0.911
41.42	170.04	-0.911
41.43	170.08	-0.911
41.43	170.11	-0.911
41.43	170.14	-0.911
41.43	170.18	-0.911
41.43	170.21	-0.911
41.43	170.24	-0.911
41.44	170.28	-0.911
41.44	170.31	-0.911
41.44	170.34	-0.911
41.44	170.38	-0.911
41.44	170.41	-0.911
41.44	170.44	-0.911
41.44	170.48	-0.911
41.45	170.51	-0.911
41.45	170.54	-0.912
41.45	170.58	-0.912
41.45	170.61	-0.912
41.45	170.64	-0.912
41.46	170.68	-0.912
41.46	170.71	-0.912
41.46	170.74	-0.912
41.46	170.78	-0.912
41.46	170.81	-0.912
41.46	170.84	-0.912
41.46	170.88	-0.912
41.47	170.91	-0.912
41.47	170.94	-0.912
41.47	170.98	-0.912
41.47	171.01	-0.912
41.47	171.04	-0.912
41.48	171.08	-0.912
41.48	171.11	-0.912
41.48	171.14	-0.912
41.48	171.18	-0.912
41.48	171.21	-0.912
41.48	171.24	-0.912
41.49	171.28	-0.912
41.49	171.31	-0.912
41.49	171.34	-0.912
41.49	171.38	-0.912
41.49	171.41	-0.912
41.49	171.44	-0.912
41.49	171.48	-0.912
41.50	171.51	-0.912
41.50	171.54	-0.912
41.50	171.58	-0.912
41.50	171.61	-0.912
41.50	171.64	-0.912
41.51	171.68	-0.913
41.51	171.71	-0.913
41.51	171.74	-0.913
41.51	171.78	-0.913
41.51	171.81	-0.913
41.51	171.84	-0.913
41.51	171.88	-0.913
41.52	171.91	-0.913
41.52	171.94	-0.913
41.52	171.98	-0.913
41.52	172.01	-0.913
41.52	172.04	-0.913
41.53	172.08	-0.913
41.53	172.11	-0.913
41.53	172.14	-0.913
41.53	172.18	-0.913
41.53	172.21	-0.913
41.53	172.24	-0.913
41.54	172.28	-0.913
41.54	172.31	-0.913
41.54	172.35	-0.913
41.54	172.38	-0.913
41.54	172.41	-0.913
41.54	172.44	-0.913
41.54	172.48	-0.913
41.55	172.51	-0.913
41.55	172.54	-0.913
41.55	172.58	-0.913
41.55	172.61	-0.913
41.55	172.64	-0.913
41.56	172.68	-0.913
41.56	172.71	-0.913
41.56	172.74	-0.913
41.56	172.78	-0.913
41.56	172.81	-0.913
41.56	172.84	-0.913
41.56	172.88	-0.913
41.57	172.91	-0.913
41.57	172.94	-0.914
41.57	172.98	-0.914
41.57	173.01	-0.914
41.57	173.04	-0.914
41.58	173.08	-0.914
41.58	173.11	-0.914
41.58	173.14	-0.914
41.58	173.18	-0.914
41.58	173.21	-0.914
41.58	173.24	-0.914
41.58	173.28	-0.914
41.59	173.31	-0.914
41.59	173.34	-0.914
41.59	173.38	-0.914
41.59	173.41	-0.914
41.59	173.44	-0.914
41.60	173.48	-0.914
41.60	173.51	-0.914
41.60	173.54	-0.914
41.60	173.58	-0.914
41.60	173.61	-0.914
41.60	173.64	-0.914
41.61	173.68	-0.914
41.61	173.71	-0.914
41.61	173.74	-0.914
41.61	173.78	-0.914
41.61	173.81	-0.914
41.61	173.84	-0.914
41.62	173.88	-0.914
41.62	173.91	-0.914
41.62	173.94	-0.914
41.62	173.98	-0.914
41.62	174.01	-0.914
41.62	174.05	-0.914
41.63	174.08	-0.914
41.63	174.11	-0.914
41.63	174.15	-0.914
41.63	174.18	-0.914
41.63	174.21	-0.915
41.63	174.25	-0.915
41.63	174.28	-0.915
41.64	174.31	-0.915
41.64	174.35	-0.915
41.64	174.38	-0.915
41.64	174.41	-0.915
41.64	174.45	-0.915
41.64	174.48	-0.915
41.65	174.51	-0.915
41.65	174.55	-0.915
41.65	174.58	-0.915
41.65	174.61	-0.915
41.65	174.65	-0.915
41.65	174.68	-0.915
41.66	174.71	-0.915
41.66	174.75	-0.915
41.66	174.78	-0.915
41.66	174.81	-0.915
41.66	174.85	-0.915
41.67	174.88	-0.915
41.67	174.91	-0.915
41.67	174.95	-0.915
41.67	174.98	-0.915
41.67	175.01	-0.915
41.67	175.05	-0.915
41.68	175.08	-0.915
41.68	175.11	-0.915
41.68	175.15	-0.915
41.68	175.18	-0.915
41.68	175.21	-0.915
41.68	175.25	-0.915
41.69	175.28	-0.915
41.69	175.31	-0.915
41.69	175.35	-0.915
41.69	175.38	-0.915
41.69	175.41	-0.915
41.69	175.45	-0.915
41.69	175.48	-0.915
41.70	175.51	-0.915
41.70	175.54	-0.915
41.70	175.58	-0.915
41.70	175.61	-0.916
41.70	175.64	-0.916
41.71	175.68	-0.916
41.71	175.71	-0.916
41.71	175.75	-0.916
41.71	175.78	-0.916
41.71	175.81	-0.916
41.71	175.85	-0.916
41.71	175.88	-0.916
41.72	175.91	-0.916
41.72	175.95	-0.916
41.72	175.98	-0.916
41.72	176.01	-0.916
41.72	176.05	-0.916
41.73	176.08	-0.916
41.73	176.11	-0.916
41.73	176.14	-0.916
41.73	176.18	-0.916
41.73	176.21	-0.916
41.73	176.24	-0.916
41.74	176.28	-0.916
41.74	176.31	-0.916
41.74	176.34	-0.916
41.74	176.38	-0.916
41.74	176.41	-0.916
41.74	176.44	-0.916
41.74	176.48	-0.916
41.75	176.51	-0.916
41.75	176.54	-0.916
41.75	176.58	-0.916
41.75	176.61	-0.916
41.75	176.64	-0.916
41.76	176.68	-0.916
41.76	176.71	-0.916
41.76	176.74	-0.916
41.76	176.78	-0.916
41.76	176.81	-0.916
41.76	176.84	-0.916
41.76	176.88	-0.916
41.77	176.91	-0.916
41.77	176.94	-0.916
41.77	176.98	-0.916
41.77	177.01	-0.916
41.77	177.04	-0.916
41.78	177.08	-0.916
41.78	177.11	-0.916
41.78	177.14	-0.917
41.78	177.18	-0.917
